Employee_id,Age,Gender,Department,JobRole,Attrition,DistanceFromHome,JobLevel,JobInvolvement,MonthlyIncome,OverTime,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,FirstName,LastName
994,25,Male,Sales,Sales Executive,No,18,2,4,6232,No,0,6,3,3,2,2,Braulio,Lubowitz
995,52,Female,Research & Development,Manufacturing Director,No,28,4,4,13247,Yes,1,24,3,5,3,2,Karli,Torp
996,43,Female,Research & Development,Research Scientist,No,6,2,2,4081,Yes,0,20,3,20,7,8,Lue,Ullrich
997,27,Female,Sales,Sales Executive,No,10,2,2,5769,Yes,0,6,3,6,2,4,Maryam,Weimann
998,27,Female,Research & Development,Research Scientist,Yes,17,1,3,2394,Yes,0,8,2,8,2,7,Carley,Lueilwitz
999,26,Male,Research & Development,Research Scientist,No,2,1,2,3904,No,0,5,2,4,3,1,Lorenzo,Lueilwitz
1000,42,Female,Human Resources,Manager,No,10,4,3,16799,No,1,21,5,20,7,9,Yasmine,OHara
1001,52,Female,Research & Development,Laboratory Technician,No,8,1,3,2950,No,0,12,2,5,4,4,Margie,Crona
1002,37,Female,Research & Development,Laboratory Technician,No,11,1,3,3629,No,0,8,6,3,2,2,Cordie,Towne
1003,35,Male,Research & Development,Manufacturing Director,No,18,3,3,9362,No,0,10,2,2,2,2,Ulices,Kautzer
1004,25,Male,Research & Development,Laboratory Technician,No,1,1,3,3229,No,1,7,2,3,2,2,Kay,Grimes
1005,26,Male,Research & Development,Laboratory Technician,No,7,1,4,3578,No,0,8,2,7,7,7,Marshall,Schuppe
1006,29,Male,Human Resources,Human Resources,No,17,3,2,7988,No,0,10,3,10,9,9,Garett,Kulas
1007,49,Male,Research & Development,Laboratory Technician,Yes,28,2,2,4284,No,0,20,2,4,3,3,Rogelio,Gislason
1008,29,Female,Research & Development,Healthcare Representative,Yes,14,3,3,7553,Yes,0,9,1,8,7,7,Velva,VonRueden
1009,54,Female,Research & Development,Research Director,No,1,4,3,17328,No,0,29,3,20,7,7,Creola,Fisher
1010,58,Female,Research & Development,Research Director,No,1,5,3,19701,Yes,1,32,3,9,8,5,Adelia,Walter
1011,55,Male,Research & Development,Research Director,No,1,4,4,14732,No,2,31,4,7,7,0,Ephraim,DuBuque
1012,36,Female,Sales,Sales Executive,No,3,2,3,9278,Yes,0,15,3,5,4,1,Danielle,Gleason
1013,31,Female,Sales,Sales Representative,Yes,1,1,1,1359,No,0,1,3,1,0,0,Ozella,Spencer
1014,30,Female,Sales,Sales Executive,No,7,2,3,4779,No,2,8,3,3,2,2,Ines,Jacobi
1015,31,Female,Research & Development,Research Director,No,8,4,3,16422,No,0,9,3,3,2,0,Bridgette,Ernser
1016,34,Male,Research & Development,Research Scientist,No,1,1,3,2996,No,2,10,2,4,3,3,Jimmie,Franecki
1017,31,Female,Research & Development,Research Scientist,Yes,8,1,2,1261,No,0,1,3,1,0,0,Brandyn,Raynor
1018,27,Male,Research & Development,Laboratory Technician,No,11,1,3,2099,No,0,6,3,5,0,4,Dion,Schmeler
1019,36,Male,Research & Development,Laboratory Technician,No,4,2,2,5810,No,0,10,2,10,4,8,Sherwood,Upton
1020,36,Female,Sales,Sales Executive,No,16,2,2,5647,No,2,11,3,3,2,2,Francesca,Mayert
1021,47,Male,Research & Development,Research Scientist,No,1,1,3,3420,No,1,17,2,6,5,2,Johnathon,Collier
1022,25,Male,Sales,Sales Representative,Yes,9,1,2,4400,No,0,6,2,3,2,2,Lorenza,Hackett
1023,37,Male,Research & Development,Laboratory Technician,No,5,1,4,3500,No,0,7,2,6,5,3,Domenick,Reichert
1024,56,Female,Research & Development,Research Scientist,No,1,1,3,2066,No,1,5,3,3,2,0,Matilde,Ziemann
1025,47,Female,Research & Development,Research Director,No,2,4,3,17169,No,2,26,2,20,17,6,Lilly,Larson
1026,24,Female,Sales,Sales Executive,No,4,2,3,4162,Yes,2,5,3,5,4,3,Gilda,Yundt
1027,32,Male,Sales,Sales Executive,No,7,2,3,9204,No,1,7,3,4,3,3,Spencer,Lesch
1028,34,Female,Research & Development,Laboratory Technician,No,1,1,2,3294,No,1,7,2,5,4,2,Charlotte,Senger
1029,41,Male,Research & Development,Research Scientist,No,5,1,4,2127,Yes,0,7,5,4,2,3,Dedric,Reilly
1030,40,Male,Research & Development,Laboratory Technician,No,9,2,3,3975,No,2,11,2,8,7,7,Chadd,Fisher
1031,31,Male,Sales,Sales Executive,No,8,3,3,10793,No,1,13,5,13,7,9,Garland,Douglas
1032,46,Male,Sales,Sales Executive,Yes,9,3,3,10096,No,1,28,1,7,7,3,Myles,Sanford
1033,39,Female,Research & Development,Laboratory Technician,Yes,2,1,2,3646,Yes,0,11,2,1,0,0,Treva,Kunze
1034,31,Female,Research & Development,Manufacturing Director,Yes,1,3,4,7446,No,0,10,2,10,8,7,Cierra,Kuphal
1035,45,Male,Research & Development,Healthcare Representative,No,20,3,1,10851,Yes,1,24,2,7,7,7,Daren,Feeney
1036,31,Female,Human Resources,Human Resources,No,8,1,4,2109,No,0,8,3,3,2,2,Delia,Yundt
1037,31,Male,Research & Development,Laboratory Technician,Yes,2,1,3,3722,Yes,1,7,2,2,2,2,Jedidiah,Hamill
1038,45,Male,Research & Development,Manufacturing Director,No,29,3,3,9380,Yes,2,10,4,3,1,2,Brendon,VonRueden
1039,48,Male,Sales,Sales Executive,No,7,2,3,5486,No,3,15,3,2,2,2,Torey,Bode
1040,34,Female,Human Resources,Human Resources,Yes,9,1,3,2742,No,0,2,0,2,2,2,Brooklyn,Labadie
1041,40,Male,Research & Development,Research Director,No,8,3,2,13757,No,1,16,5,9,8,8,Herminio,Wilkinson
1042,28,Male,Sales,Sales Executive,No,5,2,3,8463,No,0,6,4,5,4,3,Axel,Medhurst
1043,44,Male,Research & Development,Laboratory Technician,No,5,1,2,3162,No,0,7,5,5,2,3,Nash,Kuhic
1044,53,Male,Research & Development,Research Director,No,2,4,4,16598,No,0,35,2,9,8,8,Kory,Leuschke
1045,49,Male,Research & Development,Healthcare Representative,No,5,2,3,6651,No,1,20,0,3,2,2,Saul,Littel
1046,40,Male,Research & Development,Research Scientist,No,2,1,3,2345,No,1,8,3,3,1,2,Micheal,Bechtelar
1047,44,Male,Research & Development,Research Scientist,No,20,1,3,3420,No,0,6,3,5,2,3,Kameron,Kutch
1048,33,Male,Sales,Sales Executive,No,7,2,3,4373,No,2,5,2,4,3,3,Woodrow,Hamill
1049,34,Male,Sales,Sales Executive,No,3,2,1,4759,No,0,15,2,13,9,12,Jaylen,Wolf
1050,30,Male,Sales,Sales Executive,No,16,2,3,5301,No,2,4,2,2,1,2,Jarrod,Zieme
1051,42,Female,Research & Development,Laboratory Technician,No,9,1,3,3673,No,0,12,3,12,9,8,Kaycee,Abbott
1052,44,Female,Sales,Sales Executive,No,1,2,3,4768,No,1,11,4,1,0,0,Clemmie,Nolan
1053,30,Male,Research & Development,Research Scientist,No,7,1,3,1274,No,2,1,2,1,0,0,Brando,Mante
1054,57,Male,Research & Development,Research Scientist,No,1,2,4,4900,No,1,13,2,12,9,8,Granville,Deckow
1055,49,Male,Research & Development,Healthcare Representative,No,7,3,3,10466,No,2,29,3,8,7,7,Bennie,Gusikowski
1056,34,Male,Research & Development,Research Director,No,15,4,3,17007,No,2,16,3,14,8,9,Mckenzie,Dicki
1057,28,Male,Sales,Sales Representative,Yes,1,1,3,2909,No,1,5,3,3,2,2,Shayne,Franecki
1058,29,Female,Sales,Sales Executive,Yes,13,2,3,5765,No,0,7,4,5,3,0,Shaina,Borer
1059,34,Female,Sales,Sales Executive,Yes,24,2,2,4599,Yes,0,16,2,15,9,10,Jazmyne,Huel
1060,35,Male,Sales,Sales Representative,No,7,1,3,2404,No,1,1,3,1,0,0,Graham,Jaskolski
1061,24,Male,Research & Development,Laboratory Technician,Yes,9,1,3,3172,Yes,0,4,2,0,0,0,Bradley,Kris
1062,24,Female,Sales,Sales Representative,No,13,1,3,2033,No,1,1,2,1,0,0,Destiny,Abernathy
1063,44,Male,Research & Development,Manufacturing Director,No,2,3,3,10209,Yes,0,16,2,2,2,2,Brice,Ziemann
1064,29,Male,Sales,Sales Executive,No,19,2,2,8620,No,2,10,3,10,7,4,Jaquan,Zulauf
1065,30,Male,Human Resources,Human Resources,No,1,1,3,2064,No,1,6,3,5,3,3,Arnaldo,Skiles
1066,55,Male,Research & Development,Healthcare Representative,No,4,2,3,4035,Yes,0,4,2,3,2,2,Darion,Ruecker
1067,33,Female,Research & Development,Laboratory Technician,No,4,1,2,3838,No,0,8,5,5,4,2,Savanah,Ledner
1068,47,Female,Sales,Sales Executive,No,14,2,3,4591,Yes,1,11,4,5,4,2,Madie,Stoltenberg
1069,28,Male,Research & Development,Laboratory Technician,Yes,2,1,2,2561,No,0,8,2,0,0,0,Cooper,Mosciski
1070,28,Male,Research & Development,Research Scientist,No,1,1,2,1563,No,1,1,2,1,0,0,Niko,McLaughlin
1071,28,Male,Sales,Sales Executive,No,7,2,3,4898,No,0,5,5,4,2,3,Nikko,Maggio
1072,49,Female,Research & Development,Laboratory Technician,No,3,2,2,4789,No,1,10,3,3,2,2,Eldridge,Shields
1073,29,Female,Research & Development,Laboratory Technician,No,2,1,3,3180,No,3,4,3,3,2,2,Maybelle,Dicki
1074,28,Male,Research & Development,Manufacturing Director,No,29,2,1,6549,No,2,8,2,8,6,7,Destin,Shanahan
1075,33,Male,Research & Development,Healthcare Representative,No,8,2,3,6388,Yes,0,14,6,0,0,0,Xander,Dietrich
1076,32,Male,Research & Development,Manager,No,10,3,3,11244,No,0,10,5,5,2,0,Francesco,Schoen
1077,54,Female,Research & Development,Manager,No,11,4,3,16032,No,1,26,2,14,9,12,Jennifer,Pouros
1078,29,Male,Research & Development,Research Scientist,Yes,1,1,2,2362,No,0,11,2,9,7,7,Quinn,Lindgren
1079,44,Male,Research & Development,Research Director,No,28,4,3,16328,No,1,24,1,20,6,17,Brian,Powlowski
1080,39,Female,Research & Development,Manufacturing Director,No,6,3,3,8376,No,0,9,3,2,0,2,Laila,Ziemann
1081,46,Female,Sales,Manager,No,3,4,3,16606,No,1,23,2,13,12,1,Carolina,Borer
1082,35,Female,Research & Development,Healthcare Representative,No,16,3,2,8606,No,0,11,3,11,8,3,Ashtyn,Bode
1083,23,Male,Research & Development,Laboratory Technician,No,20,2,3,2272,No,0,5,2,4,3,2,Dejuan,Metz
1084,40,Male,Research & Development,Laboratory Technician,Yes,9,1,3,2018,No,0,15,3,5,4,0,Diego,Spinka
1085,34,Male,Sales,Sales Executive,No,1,3,2,7083,Yes,0,10,3,10,9,6,Luther,Eichmann
1086,31,Female,Research & Development,Research Scientist,Yes,3,1,3,4084,No,0,7,2,7,2,7,Genevieve,Kessler
1087,50,Male,Research & Development,Research Director,No,22,4,1,14411,Yes,0,32,2,32,6,9,Marco,Spencer
1088,34,Male,Sales,Sales Representative,No,7,1,3,2308,Yes,1,12,4,11,10,7,Ward,Kertzmann
1089,42,Male,Research & Development,Laboratory Technician,No,2,1,2,4841,No,1,4,3,1,0,0,Triston,Gislason
1090,37,Male,Research & Development,Research Scientist,No,13,2,3,4285,No,0,10,2,10,8,7,Berta,Bechtelar
1091,29,Female,Research & Development,Healthcare Representative,No,8,2,1,9715,No,1,9,3,7,7,7,Joelle,Sporer
1092,33,Male,Research & Development,Manufacturing Director,No,25,2,2,4320,No,0,5,2,5,3,2,Cleveland,Ryan
1093,45,Male,Research & Development,Research Scientist,No,28,1,3,2132,No,1,8,3,5,4,3,Kay,DuBuque
1094,42,Male,Research & Development,Healthcare Representative,No,2,3,3,10124,Yes,1,24,3,20,8,9,Deon,Zemlak
1095,40,Male,Sales,Sales Executive,No,9,2,3,5473,No,0,9,5,8,4,1,Watson,Metz
1096,33,Male,Research & Development,Laboratory Technician,No,28,2,3,5207,Yes,1,15,3,15,14,7,Savion,Ruecker
1097,40,Male,Human Resources,Manager,No,6,4,3,16437,Yes,0,21,2,21,7,7,Darion,Balistreri
1098,24,Male,Research & Development,Laboratory Technician,No,21,1,2,2296,No,3,2,3,1,1,0,Declan,Connelly
1099,40,Male,Research & Development,Healthcare Representative,No,8,2,3,4069,Yes,0,8,2,2,2,2,Milford,Yost
1100,45,Male,Research & Development,Healthcare Representative,No,1,3,3,7441,No,3,10,4,10,8,7,Jovanny,Hansen
1101,35,Female,Sales,Sales Representative,No,28,1,2,2430,No,2,6,5,5,3,2,Frederique,Mitchell
1102,32,Female,Research & Development,Research Scientist,No,5,2,2,5878,No,1,12,2,7,1,5,Jaida,Kohler
1103,36,Male,Sales,Sales Representative,No,2,1,3,2644,Yes,0,7,3,3,2,2,Mitchel,Predovic
1104,48,Female,Sales,Sales Executive,No,16,2,3,6439,No,1,18,2,8,7,7,Jaqueline,Flatley
1105,29,Male,Research & Development,Research Scientist,No,9,1,4,2451,No,2,5,2,1,0,0,Bart,Willms
1106,33,Male,Sales,Sales Executive,No,8,2,3,6392,No,1,8,6,2,2,2,Jalen,Erdman
1107,30,Male,Sales,Sales Executive,Yes,1,2,2,9714,No,1,10,4,10,8,7,Arno,Williamson
1108,38,Male,Human Resources,Human Resources,No,10,2,3,6077,No,0,10,2,6,3,2,Talon,Mitchell
1109,35,Male,Research & Development,Laboratory Technician,No,1,1,2,2450,No,0,3,3,3,0,2,Trever,Quitzon
1110,30,Male,Sales,Sales Executive,No,29,3,3,9250,No,1,9,3,4,2,3,Raphael,Casper
1111,35,Female,Research & Development,Laboratory Technician,Yes,2,1,3,2074,Yes,1,1,2,1,0,0,Kelsie,Reichel
1112,53,Female,Research & Development,Manufacturing Director,Yes,2,3,2,10169,No,1,34,4,33,7,9,Maggie,Donnelly
1113,38,Male,Research & Development,Manufacturing Director,Yes,2,2,3,4855,No,2,7,2,5,2,4,Julio,Muller
1114,32,Male,Research & Development,Research Scientist,No,1,2,3,4087,No,1,9,3,6,5,2,Carol,Klocko
1115,48,Female,Research & Development,Research Scientist,No,15,1,3,2367,No,1,10,3,8,2,6,Sarai,Schimmel
1116,34,Male,Research & Development,Research Scientist,No,7,1,3,2972,No,0,1,4,1,0,0,Hans,Nicolas
1117,55,Male,Sales,Manager,No,26,5,2,19586,No,1,36,3,36,6,13,Marco,Breitenberg
1118,34,Male,Research & Development,Research Scientist,No,1,2,3,5484,No,1,9,3,2,2,1,Adolf,Stehr
1119,26,Female,Research & Development,Research Scientist,No,3,1,3,2061,No,0,1,5,1,0,0,Jada,Huel
1120,38,Male,Sales,Sales Executive,No,14,2,3,9924,No,1,10,3,9,8,7,Eino,Bayer
1121,38,Female,Sales,Sales Executive,No,16,2,3,4198,No,0,8,5,3,2,2,Chaya,Kunde
1122,36,Female,Sales,Sales Executive,No,1,2,3,6815,No,0,15,5,1,0,0,Selena,Nolan
1123,29,Male,Research & Development,Laboratory Technician,No,3,1,3,4723,Yes,0,10,3,10,9,5,Lennie,Mertz
1124,35,Female,Research & Development,Healthcare Representative,No,10,2,3,6142,Yes,0,10,4,5,2,4,Geraldine,Dicki
1125,39,Male,Sales,Sales Executive,No,6,3,4,8237,No,1,11,3,7,6,6,Marcellus,Herzog
1126,29,Male,Research & Development,Healthcare Representative,No,2,2,3,8853,No,1,6,0,6,4,3,Floyd,Leffler
1127,50,Male,Sales,Manager,No,9,5,3,19331,Yes,1,27,2,1,0,0,Ken,Mertz
1128,23,Male,Research & Development,Research Scientist,No,10,1,4,2073,No,1,4,2,2,2,2,Green,Heathcote
1129,36,Male,Research & Development,Laboratory Technician,No,6,2,4,5562,Yes,1,9,3,3,2,2,Walton,Skiles
1130,42,Male,Research & Development,Manager,No,9,5,2,19613,No,0,24,2,1,0,1,Rosario,Braun
1131,35,Male,Research & Development,Laboratory Technician,No,28,2,4,3407,No,2,10,3,10,9,8,Geovany,Schamberger
1132,34,Male,Research & Development,Healthcare Representative,No,10,2,2,5063,No,1,8,3,8,2,7,Hazle,Kunze
1133,40,Female,Sales,Sales Executive,No,14,2,3,4639,No,1,5,2,5,4,2,Felipa,Hirthe
1134,43,Male,Research & Development,Laboratory Technician,No,27,1,4,4876,No,1,8,0,6,4,2,Ellsworth,Murazik
1135,35,Male,Research & Development,Laboratory Technician,No,7,1,2,2690,No,1,1,5,1,0,1,Enos,Conroy
1136,46,Male,Sales,Manager,No,1,4,4,17567,No,0,27,5,26,0,12,Enid,Pollich
1137,28,Male,Research & Development,Laboratory Technician,Yes,24,1,3,2408,Yes,3,1,3,1,1,0,Kiley,Yundt
1138,22,Female,Research & Development,Research Scientist,No,26,1,2,2814,Yes,0,4,2,4,2,3,Sabryna,Mosciski
1139,50,Male,Research & Development,Healthcare Representative,No,20,4,3,11245,Yes,1,32,3,30,8,13,Kip,West
1140,32,Female,Research & Development,Research Scientist,No,5,1,4,3312,No,2,6,3,3,2,2,Audie,Zemlak
1141,44,Female,Research & Development,Research Director,No,7,5,3,19049,Yes,1,23,4,22,7,10,Mallie,Grant
1142,30,Male,Research & Development,Research Scientist,No,7,1,2,2141,No,1,6,3,6,4,1,Rodolfo,Heidenreich
1143,45,Female,Research & Development,Laboratory Technician,No,5,2,1,5769,Yes,0,10,3,10,7,4,Amalia,Leuschke
1144,45,Male,Sales,Sales Executive,No,26,2,2,4385,No,1,10,2,10,7,5,Cade,Sipes
1145,31,Male,Sales,Sales Executive,No,2,2,3,5332,No,0,10,3,5,2,3,Garrick,Rosenbaum
1146,36,Female,Research & Development,Manufacturing Director,No,12,2,3,4663,Yes,2,7,2,3,2,1,Vernice,Johnston
1147,34,Male,Research & Development,Manufacturing Director,No,10,2,4,4724,No,1,9,3,9,7,2,Joey,Wiegand
1148,49,Female,Research & Development,Laboratory Technician,No,25,1,3,3211,No,1,10,3,9,6,4,Billie,Hahn
1149,39,Male,Research & Development,Manufacturing Director,No,10,2,3,5377,No,3,10,3,7,7,7,Vincent,Kris
1150,27,Male,Research & Development,Laboratory Technician,No,19,1,2,4066,No,2,7,3,7,7,7,Stuart,Gleason
1151,35,Male,Research & Development,Research Scientist,No,18,2,4,5208,No,0,16,2,16,15,10,Hiram,Rutherford
1152,28,Female,Research & Development,Manufacturing Director,No,27,2,1,4877,No,1,6,5,5,3,0,Fay,Glover
1153,21,Male,Research & Development,Research Scientist,No,5,1,3,3117,No,0,3,2,2,2,2,Caleb,Kling
1154,18,Female,Sales,Sales Representative,Yes,3,1,3,1569,Yes,0,0,2,0,0,0,Pink,Buckridge
1155,47,Female,Human Resources,Manager,No,26,5,3,19658,No,1,27,2,5,2,0,Matilda,Cruickshank
1156,39,Male,Research & Development,Laboratory Technician,No,3,2,2,3069,No,1,11,3,10,8,7,Milton,Hagenes
1157,40,Female,Research & Development,Manufacturing Director,No,15,3,2,10435,No,2,18,2,18,15,12,Jaunita,Rowe
1158,35,Female,Research & Development,Healthcare Representative,No,8,2,3,4148,No,1,15,5,14,11,9,Era,Weissnat
1159,37,Male,Research & Development,Manufacturing Director,No,19,2,3,5768,No,3,9,2,4,3,2,Kristofer,Pagac
1160,39,Female,Research & Development,Manufacturing Director,No,4,2,3,5042,No,0,10,2,9,2,8,Aisha,Lindgren
1161,45,Female,Research & Development,Manufacturing Director,No,2,2,2,5770,No,2,10,3,10,7,9,Sarina,Ullrich
1162,38,Female,Research & Development,Manufacturing Director,No,2,3,2,7756,Yes,1,10,6,5,4,2,Mona,Bergnaum
1163,35,Male,Sales,Sales Executive,Yes,10,3,2,10306,No,0,15,3,13,12,0,Ludwig,Skiles
1164,37,Female,Research & Development,Research Scientist,No,10,1,3,3936,No,1,8,2,8,4,7,Alexandra,Emmerich
1165,40,Female,Research & Development,Manufacturing Director,No,16,3,3,7945,Yes,0,18,2,4,2,3,Abigayle,Schmeler
1166,44,Male,Human Resources,Human Resources,No,1,2,3,5743,Yes,0,14,3,10,7,2,Stevie,Schaden
1167,48,Male,Research & Development,Manager,No,4,4,2,15202,No,1,23,3,2,2,2,Harold,Bayer
1168,35,Male,Sales,Sales Executive,Yes,15,2,1,5440,Yes,2,7,2,2,2,2,Joan,Russel
1169,24,Female,Research & Development,Research Scientist,No,2,1,3,3760,Yes,0,6,2,6,3,3,Willa,Crist
1170,27,Female,Research & Development,Research Scientist,No,8,1,4,3517,No,0,5,0,3,2,2,Cleta,Stark
1171,27,Male,Research & Development,Research Scientist,No,2,1,3,2580,No,0,6,0,4,2,2,Kirk,Blick
1172,40,Male,Research & Development,Laboratory Technician,Yes,7,1,3,2166,Yes,0,10,3,4,2,3,Karley,Gorczany
1173,29,Male,Sales,Sales Executive,No,10,2,2,5869,No,0,8,2,5,2,4,Emerald,Corwin
1174,36,Female,Research & Development,Healthcare Representative,No,5,3,3,8008,No,2,9,6,3,2,2,Cora,Rice
1175,25,Male,Research & Development,Manufacturing Director,No,2,2,4,5206,No,2,7,6,7,7,7,Landen,Glover
1176,39,Male,Research & Development,Manufacturing Director,No,12,2,3,5295,No,0,7,3,5,4,0,Cody,Mueller
1177,49,Female,Research & Development,Research Director,No,22,4,3,16413,No,2,27,2,4,2,2,Lurline,Flatley
1178,50,Female,Research & Development,Research Director,No,17,3,2,13269,No,3,19,3,14,11,11,Syble,Durgan
1179,20,Female,Sales,Sales Representative,No,2,1,3,2783,No,0,2,3,2,2,2,Helena,Cormier
1180,34,Female,Research & Development,Research Scientist,No,3,2,3,5433,No,1,11,2,11,8,9,Roxane,Stamm
1181,36,Male,Research & Development,Laboratory Technician,No,7,1,3,2013,No,0,15,4,4,3,3,Jarred,Huel
1182,49,Female,Research & Development,Healthcare Representative,No,6,4,2,13966,Yes,1,30,3,15,11,12,Domenica,Hartmann
1183,36,Female,Research & Development,Manufacturing Director,No,1,2,2,4374,No,0,4,6,3,2,2,Agustina,McDermott
1184,36,Male,Research & Development,Healthcare Representative,No,3,2,4,6842,No,1,13,3,5,4,4,Cristobal,Rau
1185,54,Female,Research & Development,Manager,No,22,4,3,17426,No,1,36,6,10,8,7,Noemie,Osinski
1186,43,Male,Research & Development,Research Director,No,15,4,2,17603,No,1,14,3,14,10,11,Brad,Spencer
1187,35,Male,Sales,Sales Executive,Yes,12,2,3,4581,Yes,0,13,2,11,9,7,Ahmed,Legros
1188,38,Male,Research & Development,Research Scientist,No,1,2,3,4735,No,2,19,4,13,11,9,Floy,Jones
1189,29,Male,Sales,Sales Executive,No,5,2,2,4187,Yes,1,10,3,10,0,9,Isai,Williamson
1190,33,Male,Sales,Sales Executive,No,2,2,3,5505,No,2,6,5,6,2,4,Nick,Schaefer
1191,32,Male,Research & Development,Research Scientist,No,2,2,3,5470,No,2,10,4,9,5,6,Napoleon,Roberts
1192,31,Female,Sales,Sales Executive,No,5,2,3,5476,No,2,10,2,10,0,2,Lurline,Fisher
1193,49,Female,Research & Development,Laboratory Technician,No,16,1,3,2587,Yes,1,17,2,2,2,2,Adrienne,Strosin
1194,38,Female,Research & Development,Laboratory Technician,No,2,1,2,2440,No,0,4,3,4,3,3,Jackie,Jacobson
1195,47,Female,Sales,Manager,No,2,4,4,15972,No,3,29,2,3,2,2,Gail,Hyatt
1196,49,Male,Research & Development,Manager,No,1,4,3,15379,No,0,23,2,8,7,0,Dewitt,Schimmel
1197,41,Male,Sales,Sales Executive,No,23,3,3,7082,Yes,0,21,2,2,0,2,Dorthy,Tromp
1198,20,Male,Sales,Sales Representative,No,9,1,3,2728,No,0,2,3,2,2,2,Brent,Kuhn
1199,33,Female,Sales,Sales Executive,No,16,2,3,5368,Yes,1,7,2,6,5,2,Kathlyn,Volkman
1200,36,Male,Research & Development,Healthcare Representative,No,26,2,3,5347,No,2,10,2,3,2,2,Colin,Langworth
1201,44,Female,Human Resources,Human Resources,No,1,1,3,3195,Yes,3,8,2,2,2,2,Violet,Grant
1202,23,Male,Research & Development,Laboratory Technician,Yes,8,1,2,3989,Yes,0,5,2,5,4,2,Jermey,Wiegand
1203,38,Female,Research & Development,Laboratory Technician,No,4,1,3,3306,No,1,7,5,0,0,0,Celestine,Rolfson
1204,53,Male,Research & Development,Healthcare Representative,No,24,3,4,7005,No,0,11,2,4,3,2,Ezequiel,Ziemann
1205,48,Female,Sales,Sales Representative,Yes,7,1,3,2655,Yes,2,19,3,9,7,7,Reyna,Casper
1206,32,Male,Research & Development,Laboratory Technician,Yes,2,1,3,1393,No,0,1,2,1,0,0,Tyreek,DuBuque
1207,26,Male,Research & Development,Laboratory Technician,No,7,1,3,2570,No,0,7,5,7,7,7,Darien,Hamill
1208,55,Male,Research & Development,Research Scientist,No,22,1,2,3537,No,1,8,1,4,2,2,Troy,Fahey
1209,34,Male,Research & Development,Laboratory Technician,No,5,2,2,3986,No,1,15,3,15,10,13,Zane,Grimes
1210,60,Male,Research & Development,Healthcare Representative,No,1,3,1,10883,No,1,19,2,1,0,0,Santiago,OConnell
1211,33,Male,Research & Development,Laboratory Technician,No,21,1,4,2028,No,3,14,6,14,11,13,Jo,Zemlak
1212,37,Male,Sales,Sales Executive,No,1,2,1,9525,No,2,6,2,6,3,3,Garrick,Yundt
1213,34,Female,Research & Development,Research Scientist,No,19,1,2,2929,No,0,10,3,10,9,7,Andreane,Cronin
1214,23,Male,Sales,Sales Representative,Yes,7,1,3,2275,Yes,1,3,2,3,2,2,Hazle,Hyatt
1215,44,Female,Research & Development,Healthcare Representative,No,2,3,4,7879,Yes,1,9,2,8,7,7,Glenna,Schmeler
1216,35,Male,Research & Development,Research Scientist,No,2,1,2,4930,Yes,0,6,2,5,4,4,Dagmar,Gusikowski
1217,43,Male,Sales,Sales Executive,No,2,2,3,7847,Yes,1,10,3,10,9,8,Lorenz,Gleichner
1218,24,Male,Research & Development,Research Scientist,No,9,1,4,4401,No,1,5,1,5,3,4,Colton,Von
1219,41,Male,Sales,Sales Executive,No,6,3,3,9241,No,0,10,3,10,8,7,Gregorio,Cummerata
1220,29,Female,Research & Development,Laboratory Technician,No,9,1,3,2974,No,1,9,2,5,3,2,Aimee,Crooks
1221,36,Female,Sales,Sales Representative,No,2,2,3,4502,No,0,17,2,13,7,7,Jaquelin,Huel
1222,45,Male,Research & Development,Healthcare Representative,No,1,3,2,10748,No,1,25,3,23,15,4,Geovanny,Stark
1223,24,Male,Human Resources,Human Resources,Yes,22,1,1,1555,No,1,1,2,1,0,0,Ford,OHara
1224,47,Male,Sales,Sales Executive,Yes,9,4,1,12936,No,0,25,3,23,5,10,Jorge,Schaden
1225,26,Male,Research & Development,Laboratory Technician,No,17,1,1,2305,No,3,3,3,3,2,2,Trey,Kirlin
1226,45,Female,Research & Development,Research Director,No,28,4,2,16704,No,0,21,2,21,6,6,Fatima,Lesch
1227,32,Male,Research & Development,Research Scientist,No,10,1,3,3433,No,1,10,3,5,2,3,Barton,Walter
1228,31,Male,Research & Development,Laboratory Technician,No,2,1,3,3477,No,1,6,2,5,2,3,Lemuel,Greenfelder
1229,41,Male,Human Resources,Human Resources,No,4,2,1,6430,No,1,10,4,3,2,2,Rowland,Schultz
1230,40,Female,Research & Development,Manufacturing Director,No,8,2,3,6516,Yes,1,18,3,1,0,0,Lulu,Collins
1231,24,Male,Research & Development,Laboratory Technician,No,29,1,3,3907,No,3,6,2,6,2,2,Andrew,Smith
1232,46,Male,Research & Development,Healthcare Representative,No,13,2,3,5562,No,0,19,3,10,7,9,Toby,Corkery
1233,35,Male,Research & Development,Manufacturing Director,No,27,2,3,6883,No,1,17,3,7,7,7,Gaylord,Thompson
1234,30,Male,Research & Development,Research Scientist,No,16,1,3,2862,No,1,10,2,10,0,8,Mohammad,Kovacek
1235,47,Male,Sales,Sales Executive,No,2,2,3,4978,No,1,4,3,1,0,0,Salvatore,Torp
1236,46,Male,Sales,Sales Executive,No,2,3,3,10368,Yes,1,13,5,10,6,3,Royce,Bailey
1237,36,Male,Sales,Sales Executive,Yes,13,2,2,6134,Yes,3,16,3,2,2,2,Clemens,Brown
